mesh,bs_node,target,vtx_idx,dx,dy,dz
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,535,0.001532,0.000893,6.4e-05
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,536,0.012112,0.002711,0.004627
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,537,0.013648,-0.015512,0.011654
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,538,0.009795,-0.04395,0.026047
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,539,0.016121,0.00084,0.016169
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,540,-0.005739,-0.04039,0.083067
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,541,0.165577,0.039606,0.104926
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,542,-0.021202,-0.057405,0.071348
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,543,-0.160339,0.114214,0.091681
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,544,-0.00027,-0.005226,0.003984
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,545,0.0486,-0.034836,0.075737
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,546,0.041245,0.037713,0.055328
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,547,-0.002581,0.001936,0.002288
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,548,-0.000306,0.000248,0.00034
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,550,-0.287704,-0.1404,0.12378
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,551,0.103199,0.024776,0.04667
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,552,-0.053169,0.037171,0.326408
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,553,-0.435991,-0.085425,0.048259
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,554,-0.086101,0.032736,0.345895
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,555,-0.412936,0.06412,0.193741
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,556,-0.021633,-0.040869,0.008726
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,557,-0.044892,-0.040278,0.021528
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,558,-0.061312,-0.035861,0.038716
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,559,-0.056759,-0.023452,0.052833
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,560,0.012658,0.006054,0.076783
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,561,-0.040852,-0.013786,0.08944
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,562,0.079735,-0.032313,0.071513
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,563,-0.110183,0.121722,0.065379
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,564,-0.022282,0.017357,0.022044
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,565,-0.010266,-0.035218,-0.005216
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,576,0.006078,-0.005289,0.008152
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,579,0.000472,-0.000513,0.001036
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,582,0.008276,-0.01549,0.010023
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,583,0.020088,-0.022832,0.020227
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,584,0.00879,-0.016327,-0.010411
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,585,0.035314,0.003278,0.001154
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,586,-0.00199,-0.029868,-0.006708
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,587,0.003186,-0.006192,0.00225
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,588,0.009242,-0.014188,0.004157
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,589,0.026081,-0.000255,-0.004857
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,590,0.039022,0.014484,0.049827
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,591,0.037642,-0.034739,0.058235
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,592,0.206159,-0.010157,0.068237
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,593,0.02215,0.016037,0.036452
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,594,0.090824,0.012007,0.04789
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,595,0.000788,-0.001656,0.001291
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,596,0.003069,-0.00671,0.003647
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,597,0.017128,-0.006012,-0.010898
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,604,-0.18583,0.103415,0.127391
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,605,-0.022536,0.014901,0.143799
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,606,-0.261273,0.102079,0.195717
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,607,-0.073074,0.089856,0.053746
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,608,-0.031696,0.089558,0.021
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,609,3.6e-05,4.9e-05,0.000151
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,610,0.029116,0.010056,-0.045146
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,611,0.054332,0.031667,-0.07511
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,612,0.057869,0.020552,-0.062335
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,613,0.015817,0.00093,-0.017047
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,646,-0.005881,-0.053297,0.02096
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,647,-0.017167,-0.06318,0.032355
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,648,-0.018058,-0.057148,0.040283
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,649,-0.025778,-0.048229,0.047044
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,650,-0.038306,-0.036762,0.10292
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,651,0.013948,-0.021119,0.087108
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,652,0.040622,-0.013144,0.059298
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,653,0.034193,-0.009866,0.006893
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,654,0.022888,-0.009846,-0.001452
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,655,0.012854,-0.01124,-0.002428
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,656,0.00777,-0.011212,0.004213
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,657,0.008832,-0.02348,0.009873
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,658,0.007985,-0.037398,0.015008
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,664,0.011413,0.01205,0.057972
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,665,-0.104006,0.035168,0.282486
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,666,-0.258184,0.02486,0.431468
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,667,-0.232655,0.016499,0.353764
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,668,-0.062137,-0.014384,0.092581
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,670,-0.040051,0.032467,0.044556
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,671,-0.080128,0.06243,0.079265
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,672,-0.013551,0.01042,0.012121
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,673,0.002216,-0.000625,0.00136
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,674,0.000448,-0.000177,0.000627
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,675,1e-06,-0.0,2e-06
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,676,0.005062,0.012695,0.013907
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,677,0.058115,0.015551,0.022965
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,678,0.125224,0.014976,0.053889
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,679,-0.019412,0.065565,0.072108
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,680,-0.188802,0.148567,0.123202
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,681,-0.148368,0.107097,0.094983
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,682,-0.008209,-0.000759,-0.0026
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,683,-0.164656,-0.03311,-0.026228
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,684,-0.142169,-0.04257,-0.152716
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,685,-0.163801,0.100068,-0.016868
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,686,-0.124889,0.105433,0.073722
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,687,-0.002127,0.085855,0.000597
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,688,0.033619,0.01541,-0.040682
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,689,0.002109,0.000521,-0.00213
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,699,3e-05,-2.2e-05,5e-06
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,724,-0.272501,0.18318,0.222782
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,725,-0.321167,0.200031,0.271698
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,726,-0.053945,0.128953,0.079696
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,727,0.037858,0.062968,0.0656
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,728,0.117229,0.003269,0.06485
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,729,0.146965,-0.006419,0.095466
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,730,0.034291,-0.008461,0.056857
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,731,0.010466,-0.007571,0.034771
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,732,-0.182285,0.177159,0.196785
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,733,-0.20928,0.105735,0.265246
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,734,0.060586,0.069861,0.063847
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,735,0.099072,-0.00014,0.048248
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,736,0.097044,-0.02687,0.063136
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,737,0.061096,-0.023677,0.070399
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,738,0.01801,-0.020016,0.033138
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,739,0.009072,-0.015816,0.017866
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,740,-0.000322,0.000757,0.000622
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,748,3e-06,-2e-06,0.0
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,749,8.7e-05,-3.9e-05,1.6e-05
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,752,0.044608,-0.018385,0.005545
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,753,0.027303,-0.018397,0.005116
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,754,0.039095,-0.024364,0.007315
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,755,-0.007199,-0.101584,0.023453
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,756,-0.087094,-0.133054,-0.006402
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,757,-0.108546,-0.117006,-0.027521
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,758,-0.148616,-0.105708,-0.014904
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,759,-0.131169,-0.009559,0.054778
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,760,0.069224,-0.028968,0.032648
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,761,0.005027,0.095091,0.154933
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,762,0.031529,-0.020805,0.01583
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,763,0.00899,-0.046956,0.007658
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,764,-0.03146,-0.061918,-0.003209
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,765,-0.049395,-0.056505,0.003511
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,766,-0.029036,-0.02724,0.028837
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,767,0.059204,-0.035115,0.021252
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,768,0.043491,-0.01605,0.045125
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,769,0.019566,-0.002348,0.00363
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,770,0.03593,-0.012607,0.002231
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,771,0.014612,-0.026412,0.000724
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,772,0.009788,-0.030453,0.003456
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,773,0.018277,-0.025873,0.012285
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,774,0.043279,-0.028146,0.011113
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,775,0.034093,-0.022342,0.018184
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,779,0.012568,-0.008684,0.002134
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,780,0.024583,-0.010694,-0.000528
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,781,0.02399,-0.016043,0.004049
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,782,0.027086,-0.016858,0.005235
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,783,0.032226,-0.018413,0.001756
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,784,0.012013,-0.003527,-0.000443
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,785,0.002496,-0.000457,0.000133
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,786,1.4e-05,-2e-06,2e-06
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,790,-0.031891,0.036072,-0.020357
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,791,0.129193,0.000904,-0.100215
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,792,0.007902,-0.004555,0.000447
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,793,0.008752,-0.005355,0.001571
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,794,0.006695,-0.004793,0.001214
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,795,0.000636,-0.000455,0.000112
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,799,-0.077457,0.075343,-0.066594
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,800,0.006326,0.124105,0.005338
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,801,-0.006375,0.073789,0.068051
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,802,-0.030846,0.010281,0.141686
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,803,0.028143,-0.079434,0.07375
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,804,0.048071,-0.109356,0.121726
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,805,0.057046,-0.167904,0.221706
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,806,0.083006,-0.169411,0.208105
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,807,0.044196,-0.110816,0.146357
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,808,-0.156284,0.11564,0.161939
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,809,-0.155061,0.130832,0.126465
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,810,-0.050428,0.070966,0.080917
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,811,0.003418,0.00533,0.010338
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,812,0.000854,0.000558,4.4e-05
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,816,0.108035,-0.02449,0.017917
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,817,0.058602,-0.002272,0.065613
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,818,0.018872,-0.005807,0.033655
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,819,0.0208,-0.001876,0.008505
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,820,0.010612,-0.000186,0.006401
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,821,0.002552,0.000247,0.003023
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,826,0.000897,0.000282,0.00101
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,827,0.005609,-0.000248,0.00323
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,828,0.016556,-0.006832,0.013431
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,829,0.018569,-0.021929,0.033004
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,830,0.028104,0.00027,0.072433
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,831,0.03184,-0.056779,0.048107
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,837,-2e-06,1e-06,1e-06
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,859,0.044153,0.006751,0.02115
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,860,0.042442,-0.010977,0.029926
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,861,0.031232,-0.033578,0.033197
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,862,0.033248,-0.01961,0.051381
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,863,0.100314,-0.005855,0.075035
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,864,0.183866,0.002598,0.060341
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,865,0.129868,0.016854,0.023808
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,866,0.001703,-0.000549,0.001556
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,912,0.000124,7.7e-05,0.000115
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,913,0.003019,0.000586,0.001152
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,914,0.015869,0.002922,0.008107
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,915,0.026381,-0.004252,0.019947
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,916,-0.003326,0.018473,0.072644
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,917,-0.010824,-0.036408,0.099604
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,918,0.193517,0.035906,-0.017874
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,919,0.035677,-0.018263,0.086035
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,920,0.014599,-0.034398,0.060543
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,921,0.02439,-0.020439,0.023335
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,922,0.013218,-0.006089,0.010296
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,923,0.004618,-0.001178,0.00601
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,924,0.0001,-3.2e-05,0.000234
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,926,-0.049592,-0.034589,-0.015711
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,927,-0.068922,-0.031597,-0.007428
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,928,-0.085142,-0.023246,0.007211
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,929,-0.076604,0.002944,0.04632
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,930,-0.041946,0.012748,0.078675
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,931,0.011769,0.021307,0.07067
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,932,-0.030898,-0.032611,-0.022261
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,933,0.029325,0.003663,-0.004611
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,934,0.022203,0.000104,-0.008275
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,935,0.000609,-0.016936,-0.020864
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,936,-0.01799,-0.028802,-0.023011
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,937,0.014381,-0.00487,-0.01514
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,938,0.036956,0.02044,0.042408
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,939,0.040409,0.012063,0.011869
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,940,0.003461,0.0069,0.006721
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,941,0.010874,0.015637,0.006285
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,942,0.046222,0.029706,-0.024521
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,943,0.022981,0.032784,0.013522
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,944,-0.07162,0.084189,0.071261
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,945,-0.200363,0.156098,0.157157
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,946,-0.141251,0.107008,0.11806
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,947,-0.005317,0.001968,0.00668
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,948,-0.17976,0.006427,0.206295
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,949,-0.167495,0.006267,0.098576
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,950,-0.143747,0.078305,0.102693
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,951,-0.09224,0.05821,0.13932
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,952,0.013417,0.031307,0.01923
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,953,0.006486,0.001865,-0.010857
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,963,7.5e-05,0.000248,0.000343
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,964,0.008202,0.005571,-0.019301
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,965,0.001908,0.015459,-0.028105
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,966,-0.001541,0.007431,-0.011017
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,967,-2.6e-05,7.5e-05,-9e-05
THAIZ_BODY_PLY_localMouth,L_facial_local_BLS,L_out_mouth_bls,1000,0.003435,0.003546,0.014546
