mesh,bs_node,target,vtx_idx,dx,dy,dz
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,28,-0.001944,0.001555,0.002112
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,30,0.04234,-0.092675,0.070771
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,31,-0.000724,-0.000889,0.002784
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,32,-0.000599,0.014655,0.106259
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,33,-0.000133,0.000297,0.001307
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,44,-4e-06,3e-06,3e-06
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,45,-0.009998,0.007054,0.007819
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,46,-0.123641,0.088763,0.099279
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,47,-0.200551,0.146792,0.168405
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,48,-0.13715,0.103202,0.126194
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,49,-0.01262,0.009741,0.012794
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,51,-6.6e-05,-4.1e-05,8.4e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,52,-0.000869,-0.024229,0.037759
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,53,-0.032631,0.032765,0.289286
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,54,0.000616,0.001165,0.009272
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,66,-0.000452,0.000302,0.000293
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,67,-0.049055,0.033105,0.032426
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,68,-0.163899,0.111477,0.111303
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,69,-0.152435,0.104535,0.108752
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,70,-0.083256,0.057428,0.062696
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,71,-0.002336,0.001603,0.001725
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,75,-0.008431,0.004779,-0.017678
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,87,-0.001548,0.001022,0.000929
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,88,-0.050482,0.033405,0.030685
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,89,-0.087246,0.057852,0.054102
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,90,-0.065168,0.043242,0.041309
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,91,-0.020104,0.01333,0.012668
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,92,-0.00027,0.000179,0.000162
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,173,-0.000153,0.0001,8.8e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,174,-0.002399,0.00157,0.001395
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,175,-0.003652,0.002391,0.002133
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,176,-0.000526,0.000344,0.000307
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,177,-5e-06,3e-06,3e-06
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,348,-2.4e-05,1.6e-05,1.7e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,349,-0.011171,0.007719,0.008171
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,350,-0.118217,0.082741,0.088389
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,351,-0.223244,0.158495,0.173311
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,352,-0.165743,0.119941,0.138952
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,353,-0.045387,0.033414,0.041367
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,356,0.019147,-0.027927,0.021969
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,357,0.009285,-0.008812,0.26442
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,358,0.000209,6e-06,0.001371
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,420,0.005419,-0.000158,0.00441
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,422,-0.014698,0.010825,0.009067
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,431,-0.046632,0.033136,0.026773
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,469,5.8e-05,3.6e-05,1.3e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,472,0.002786,0.006953,0.005954
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,473,-0.045176,0.039338,0.034735
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,474,0.064023,-0.095355,0.085397
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,475,0.057607,-0.129651,0.095554
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,476,0.015475,-0.094178,0.077882
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,477,-0.009513,0.025837,0.019777
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,478,0.045781,0.018552,0.058169
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,479,0.094322,0.039991,0.008768
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,480,-0.010644,0.123003,-0.064449
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,481,-0.044438,0.098089,0.066696
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,482,-0.021808,0.052641,-0.087342
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,483,-0.017719,0.081815,-0.084703
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,484,0.003096,-0.004657,0.001581
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,485,-0.000121,9.7e-05,-6.1e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,486,0.018318,0.097112,0.043475
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,491,0.072959,0.050304,0.053025
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,495,0.010288,0.010214,0.005471
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,496,-0.098137,0.081278,0.064566
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,497,-0.107091,0.05781,0.164494
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,498,-0.177478,-0.007774,0.208443
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,499,-0.196027,-0.120691,0.173956
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,500,-0.089892,-0.178772,0.081427
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,510,-0.003433,-0.191538,0.095354
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,511,-0.042465,-0.076686,0.13831
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,512,-0.002694,0.04776,0.075431
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,515,0.000685,0.000285,-3e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,516,0.004058,0.003403,0.007692
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,525,-0.514723,-0.035884,0.197858
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,526,-0.482271,0.072136,0.280561
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,527,-0.341017,-0.062753,0.240999
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,528,-0.015462,-0.039039,0.003158
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,529,-0.182238,0.09552,0.118835
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,530,0.028338,0.031085,0.067551
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,531,0.012958,0.005056,-0.007772
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,532,-0.002532,0.019937,0.013615
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,533,0.006152,0.037931,0.058399
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,534,0.006955,0.000978,-0.002267
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,535,0.001532,0.000893,6.4e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,536,0.012112,0.002711,0.004627
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,537,0.013648,-0.015512,0.011654
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,538,0.009795,-0.04395,0.026047
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,539,0.016121,0.00084,0.016169
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,540,-0.005739,-0.04039,0.083067
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,541,0.165577,0.039606,0.104926
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,542,-0.021202,-0.057405,0.071348
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,543,-0.160339,0.114214,0.091681
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,544,-0.00027,-0.005226,0.003984
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,545,0.0486,-0.034836,0.075737
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,546,0.041245,0.037713,0.055328
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,547,-0.002581,0.001936,0.002288
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,548,-0.000306,0.000248,0.00034
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,550,-0.287704,-0.1404,0.12378
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,551,0.103199,0.024776,0.04667
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,552,-0.053169,0.037171,0.326408
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,553,-0.435991,-0.085425,0.048259
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,554,-0.086101,0.032736,0.345895
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,555,-0.412936,0.06412,0.193741
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,556,-0.021633,-0.040869,0.008726
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,557,-0.044892,-0.040278,0.021528
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,558,-0.061312,-0.035861,0.038716
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,559,-0.056759,-0.023452,0.052833
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,560,0.012658,0.006054,0.076783
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,561,-0.040852,-0.013786,0.08944
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,562,0.079735,-0.032313,0.071513
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,563,-0.110183,0.121722,0.065379
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,564,-0.022282,0.017357,0.022044
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,565,-0.010266,-0.035218,-0.005216
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,576,0.006078,-0.005289,0.008152
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,579,0.000472,-0.000513,0.001036
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,582,0.008276,-0.01549,0.010023
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,583,0.020088,-0.022832,0.020227
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,584,0.00879,-0.016327,-0.010411
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,585,0.035314,0.003278,0.001154
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,586,-0.00199,-0.029868,-0.006708
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,587,0.003186,-0.006192,0.00225
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,588,0.009242,-0.014188,0.004157
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,589,0.026081,-0.000255,-0.004857
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,590,0.039022,0.014484,0.049827
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,591,0.037642,-0.034739,0.058235
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,592,0.206159,-0.010157,0.068237
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,593,0.02215,0.016037,0.036452
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,594,0.090824,0.012007,0.04789
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,595,0.000788,-0.001656,0.001291
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,596,0.003069,-0.00671,0.003647
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,597,0.017128,-0.006012,-0.010898
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,604,-0.18583,0.103415,0.127391
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,605,-0.022536,0.014901,0.143799
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,606,-0.261273,0.102079,0.195717
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,607,-0.073074,0.089856,0.053746
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,608,-0.031696,0.089558,0.021
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,609,3.6e-05,4.9e-05,0.000151
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,610,0.029116,0.010056,-0.045146
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,611,0.054332,0.031667,-0.07511
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,612,0.057869,0.020552,-0.062335
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,613,0.015817,0.00093,-0.017047
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,646,-0.005881,-0.053297,0.02096
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,647,-0.017167,-0.06318,0.032355
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,648,-0.018058,-0.057148,0.040283
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,649,-0.025778,-0.048229,0.047044
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,650,-0.038306,-0.036762,0.10292
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,651,0.013948,-0.021119,0.087108
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,652,0.040622,-0.013144,0.059298
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,653,0.034193,-0.009866,0.006893
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,654,0.022888,-0.009846,-0.001452
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,655,0.012854,-0.01124,-0.002428
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,656,0.00777,-0.011212,0.004213
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,657,0.008832,-0.02348,0.009873
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,658,0.007985,-0.037398,0.015008
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,664,0.011413,0.01205,0.057972
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,665,-0.104006,0.035168,0.282486
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,666,-0.258184,0.02486,0.431468
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,667,-0.232655,0.016499,0.353764
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,668,-0.062137,-0.014384,0.092581
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,670,-0.040051,0.032467,0.044556
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,671,-0.080128,0.06243,0.079265
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,672,-0.013551,0.01042,0.012121
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,673,0.002216,-0.000625,0.00136
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,674,0.000448,-0.000177,0.000627
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,675,1e-06,-0.0,2e-06
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,676,0.005062,0.012695,0.013907
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,677,0.058115,0.015551,0.022965
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,678,0.125224,0.014976,0.053889
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,679,-0.019412,0.065565,0.072108
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,680,-0.188802,0.148567,0.123202
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,681,-0.148368,0.107097,0.094983
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,682,-0.008209,-0.000759,-0.0026
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,683,-0.164656,-0.03311,-0.026228
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,684,-0.142169,-0.04257,-0.152716
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,685,-0.163801,0.100068,-0.016868
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,686,-0.124889,0.105433,0.073722
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,687,-0.002127,0.085855,0.000597
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,688,0.033619,0.01541,-0.040682
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,689,0.002109,0.000521,-0.00213
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,699,3e-05,-2.2e-05,5e-06
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,724,-0.272501,0.18318,0.222782
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,725,-0.321167,0.200031,0.271698
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,726,-0.053945,0.128953,0.079696
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,727,0.037858,0.062968,0.0656
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,728,0.117229,0.003269,0.06485
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,729,0.146965,-0.006419,0.095466
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,730,0.034291,-0.008461,0.056857
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,731,0.010466,-0.007571,0.034771
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,732,-0.182285,0.177159,0.196785
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,733,-0.20928,0.105735,0.265246
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,734,0.060586,0.069861,0.063847
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,735,0.099072,-0.00014,0.048248
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,736,0.097044,-0.02687,0.063136
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,737,0.061096,-0.023677,0.070399
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,738,0.01801,-0.020016,0.033138
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,739,0.009072,-0.015816,0.017866
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,740,-0.000322,0.000757,0.000622
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,748,3e-06,-2e-06,0.0
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,749,8.7e-05,-3.9e-05,1.6e-05
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,752,0.044608,-0.018385,0.005545
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,753,0.027303,-0.018397,0.005116
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,754,0.039095,-0.024364,0.007315
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,755,-0.007199,-0.101584,0.023453
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,756,-0.087094,-0.133054,-0.006402
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,757,-0.108546,-0.117006,-0.027521
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,758,-0.148616,-0.105708,-0.014904
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,759,-0.131169,-0.009559,0.054778
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,760,0.069224,-0.028968,0.032648
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,761,0.005027,0.095091,0.154933
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,762,0.031529,-0.020805,0.01583
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,763,0.00899,-0.046956,0.007658
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,764,-0.03146,-0.061918,-0.003209
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,765,-0.049395,-0.056505,0.003511
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,766,-0.029036,-0.02724,0.028837
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,767,0.059204,-0.035115,0.021252
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,768,0.043491,-0.01605,0.045125
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,769,0.019566,-0.002348,0.00363
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,770,0.03593,-0.012607,0.002231
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,771,0.014612,-0.026412,0.000724
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,772,0.009788,-0.030453,0.003456
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,773,0.018277,-0.025873,0.012285
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,774,0.043279,-0.028146,0.011113
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,775,0.034093,-0.022342,0.018184
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,779,0.012568,-0.008684,0.002134
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,780,0.024583,-0.010694,-0.000528
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,781,0.02399,-0.016043,0.004049
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,782,0.027086,-0.016858,0.005235
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,783,0.032226,-0.018413,0.001756
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,784,0.012013,-0.003527,-0.000443
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,785,0.002496,-0.000457,0.000133
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,786,1.4e-05,-2e-06,2e-06
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,790,-0.031891,0.036072,-0.020357
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,791,0.129193,0.000904,-0.100215
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,792,0.007902,-0.004555,0.000447
THAIZ_BODY_PLY_localMouth,C_facial_local_BLS,l_out_mouth_bls,793,0.008752,-0.005355,0.001571
